STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,SOCIO_ECON_STATUS,Socio-economic status,DEATH_CAUSE,Cause of death,CALC_METHODOLOGY,Calculation methodology,GESTATION_THRESHOLD,Gestation period threshold,HEALTH_STATUS,Health status,DISEASE,Disease,CANCER_SITE,Cancer site,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,AUS,Australia,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,6.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,AUS,Australia,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,6.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,AUS,Australia,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,6.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,AUS,Australia,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,6.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,AUT,Austria,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010,,7,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,AUT,Austria,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011,,6.9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,AUT,Austria,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,6.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,AUT,Austria,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,6.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,AUT,Austria,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,6.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,AUT,Austria,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,6.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,AUT,Austria,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,6.4,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,AUT,Austria,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,6.4,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,AUT,Austria,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,6.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,AUT,Austria,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,6.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,AUT,Austria,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,5.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,BEL,Belgium,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010,,6.9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,BEL,Belgium,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011,,6.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,BEL,Belgium,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,6.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,BEL,Belgium,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,7,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,BEL,Belgium,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,6.9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,BEL,Belgium,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,6.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,BEL,Belgium,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,6.7,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,BEL,Belgium,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,6.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,BEL,Belgium,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,6.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,BEL,Belgium,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,6.7,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,BEL,Belgium,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,6.4,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,BEL,Belgium,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,6.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,BEL,Belgium,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,6.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,CAN,Canada,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010,,6.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,CAN,Canada,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011,,6.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,CAN,Canada,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,6.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,CAN,Canada,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,6.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,CAN,Canada,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,6.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,CAN,Canada,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,6.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,CAN,Canada,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,6.4,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,CAN,Canada,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,6.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,CAN,Canada,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,6.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,CAN,Canada,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,6.7,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,CAN,Canada,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,6.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,CAN,Canada,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,6.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,CAN,Canada,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,7,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,CAN,Canada,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2023,,7.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,CHL,Chile,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,6.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,CHL,Chile,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,6.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,CHL,Chile,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,6.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,CHL,Chile,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,6.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,CHL,Chile,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,6.7,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,CHL,Chile,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,7,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,CHL,Chile,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,6.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,CHL,Chile,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,6.7,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,CHL,Chile,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,7.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,CHL,Chile,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,7.4,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,COL,Colombia,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010,,9.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,COL,Colombia,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011,,9.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,COL,Colombia,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,COL,Colombia,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,COL,Colombia,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,8.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,COL,Colombia,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,8.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,COL,Colombia,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,9.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,COL,Colombia,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,9.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,COL,Colombia,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,9.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,COL,Colombia,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,9.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,COL,Colombia,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,9.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,COL,Colombia,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,9.9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,COL,Colombia,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,10.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_IH_LB(1.1),Infant health: low birthweight,I,COL,Colombia,A,Annual,LOWB,Low birthweight,PT_BR_L,Percentage of live births,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2023,,10.9,,1,One,,,,,,,0,Units
